recordID,campaign,surveyID,starttime,endtime,today,enumeratorID,deviceID,plotID,province,district,road_type,gps_origin,latitude,longitude,altitude,accuracy,bearing,bearing_te,picture,field_acce,hab,hab_perc,hab_parth_presence,hab_parth_abundance,hab_parth_phenology,hab_crop_irrigation,hab_crop_type,hab_crop_pheno,hab_forest_type,hab_veg_abundance,zygo_prese,zygo_defol,final_comm
4969,4,86b2e362-869f-4954-82a5-91fadefb2c78,01/11/2019 14:55,01/11/2019 14:57,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-cd5b2cd5-2aaf-4744-bab2-22aee0aad286,kpk,swabi,Local,34.13468354847282 72.45990972965956 288.0 5.0,34.13468355,72.45990973,288,5,164,S,1572602191203.jpg,no,"Lakes, ponds, rivers and streams",15,yes,60-80%,Flowering 30%,,,,,,no,none,
1730,4,f5a18f12-78de-45de-8df9-dea21f777463,01/11/2019 14:57,01/11/2019 14:59,01/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-01-d77e327d-2422-40dc-9479-a24923c664f1,punjab,bahawalpur,District,29.50882660690695 72.11399529129267 78.0 5.0,29.50882661,72.11399529,78,5,111,E,1572602320257.jpg,no,Grassland,40,no,0,,,,,,,,,
2041,4,f5a18f12-78de-45de-8df9-dea21f777463,01/11/2019 14:57,01/11/2019 14:59,01/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-01-d77e327d-2422-40dc-9479-a24923c664f1,punjab,bahawalpur,District,29.50882660690695 72.11399529129267 78.0 5.0,29.50882661,72.11399529,78,5,111,E,1572602320257.jpg,no,Shrubland and woodland,40,no,0,,,,,,,,,
4535,4,f5a18f12-78de-45de-8df9-dea21f777463,01/11/2019 14:57,01/11/2019 14:59,01/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-01-d77e327d-2422-40dc-9479-a24923c664f1,punjab,bahawalpur,District,29.50882660690695 72.11399529129267 78.0 5.0,29.50882661,72.11399529,78,5,111,E,1572602320257.jpg,no,Forest,20,no,0,,,,,Natural or semi-natural,,,,
1697,4,027ba4a5-7efd-406d-8d83-a8df6456146d,01/11/2019 15:02,01/11/2019 15:07,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-4107d7ef-1536-423c-bb24-b14f6856956d,kpk,swabi,Local,34.13418792653829 72.43798417970538 291.0 5.0,34.13418793,72.43798418,291,5,171,S,1572602631319.jpg,no,Field crop - bare soil,65,no,0,,irrigated,,,,,no,none,
2184,4,027ba4a5-7efd-406d-8d83-a8df6456146d,01/11/2019 15:02,01/11/2019 15:07,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-4107d7ef-1536-423c-bb24-b14f6856956d,kpk,swabi,Local,34.13418792653829 72.43798417970538 291.0 5.0,34.13418793,72.43798418,291,5,171,S,1572602631319.jpg,no,"Lakes, ponds, rivers and streams",15,yes,40-60%,Flowering 30%,,,,,,no,none,
3599,4,027ba4a5-7efd-406d-8d83-a8df6456146d,01/11/2019 15:02,01/11/2019 15:07,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-4107d7ef-1536-423c-bb24-b14f6856956d,kpk,swabi,Local,34.13418792653829 72.43798417970538 291.0 5.0,34.13418793,72.43798418,291,5,171,S,1572602631319.jpg,no,Shrubland and woodland,10,yes,60-80%,Flowering 30%,,,,,,no,none,
4086,4,027ba4a5-7efd-406d-8d83-a8df6456146d,01/11/2019 15:02,01/11/2019 15:07,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-4107d7ef-1536-423c-bb24-b14f6856956d,kpk,swabi,Local,34.13418792653829 72.43798417970538 291.0 5.0,34.13418793,72.43798418,291,5,171,S,1572602631319.jpg,no,Agroforestry,10,yes,40-60%,Flowering 30%,,,,,,no,none,
1317,4,cb916d24-a46e-407b-8eab-00c2fcef8b6e,01/11/2019 15:03,01/11/2019 15:04,01/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-01-61ce3275-624d-431c-93cf-7e33fb459025,punjab,bahawalpur,not paved,29.494693502783775 72.11006476543844 83.0 8.0,29.4946935,72.11006477,83,8,92,E,1572602634547.jpg,no,Field crop - planted,100,no,0,,irrigated,cotton,maturity,,,,,
1306,4,ff4473d6-abe4-4a49-8c00-3595dae54d4b,01/11/2019 15:07,01/11/2019 15:09,01/11/2019 00:00,1,3.53E+14,bahawalpur-2019-11-01-80844653-50b0-466f-9f61-9f11371e9432,punjab,bahawalpur,path,29.481697361916304 72.1101045794785 77.0 8.0,29.48169736,72.11010458,77,8,NA,E,1572602953780.jpg,no,Field crop - planted,100,no,0,,irrigated,cotton,maturity,,,,,
3652,4,f925b9d7-53eb-4596-bd79-0940f20d0d35,01/11/2019 15:11,01/11/2019 15:14,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-ff170143-fceb-4612-a069-b77f12afbf07,kpk,swabi,Local,34.13793396670371 72.41399047896266 317.0 5.0,34.13793397,72.41399048,317,5,152,SE,1572603129045.jpg,no,Grassland,20,yes,60-80%,Flowering 30%,,,,,,no,none,
4623,4,f925b9d7-53eb-4596-bd79-0940f20d0d35,01/11/2019 15:11,01/11/2019 15:14,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-ff170143-fceb-4612-a069-b77f12afbf07,kpk,swabi,Local,34.13793396670371 72.41399047896266 317.0 5.0,34.13793397,72.41399048,317,5,152,SE,1572603129045.jpg,no,Field crop - planted,50,yes,10-20%,Flowering 30%,irrigated,maize,harvest,,,no,none,
5000,4,f925b9d7-53eb-4596-bd79-0940f20d0d35,01/11/2019 15:11,01/11/2019 15:14,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-ff170143-fceb-4612-a069-b77f12afbf07,kpk,swabi,Local,34.13793396670371 72.41399047896266 317.0 5.0,34.13793397,72.41399048,317,5,152,SE,1572603129045.jpg,no,"Building, roads or runways",20,yes,10-20%,Flowering 10%,,,,,1-10 %,no,none,
5037,4,f925b9d7-53eb-4596-bd79-0940f20d0d35,01/11/2019 15:11,01/11/2019 15:14,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-ff170143-fceb-4612-a069-b77f12afbf07,kpk,swabi,Local,34.13793396670371 72.41399047896266 317.0 5.0,34.13793397,72.41399048,317,5,152,SE,1572603129045.jpg,no,Bare areas,10,yes,20-40%,Flowering 30%,,,,,,no,none,
2188,4,0eec38bf-26b9-4ab8-b5fd-6dac540ce022,01/11/2019 15:21,01/11/2019 15:23,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-92210afa-8a4e-4cee-b289-96b38b07ea07,kpk,swabi,Local,34.14007952436805 72.39586863666773 323.0 5.0,34.14007952,72.39586864,323,5,247,SW,1572603773119.jpg,no,Bare areas,30,yes,>80%,Flowering 30%,,,,,,no,none,
4254,4,0eec38bf-26b9-4ab8-b5fd-6dac540ce022,01/11/2019 15:21,01/11/2019 15:23,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-92210afa-8a4e-4cee-b289-96b38b07ea07,kpk,swabi,Local,34.14007952436805 72.39586863666773 323.0 5.0,34.14007952,72.39586864,323,5,247,SW,1572603773119.jpg,no,Grassland,70,yes,>80%,Flowering 30%,,,,,,no,none,
3279,4,99e5fdd9-f70a-48ba-9c1a-d4a3942eda2e,01/11/2019 15:29,01/11/2019 15:31,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-86f9a2e3-70aa-43af-8e41-afafd5e4e033,kpk,swabi,Local,34.14523028768599 72.38306729122996 310.0 5.0,34.14523029,72.38306729,310,5,270,W,1572604241029.jpg,no,Shrubland and woodland,30,yes,>80%,Flowering 30%,,,,,,no,none,
3885,4,99e5fdd9-f70a-48ba-9c1a-d4a3942eda2e,01/11/2019 15:29,01/11/2019 15:31,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-86f9a2e3-70aa-43af-8e41-afafd5e4e033,kpk,swabi,Local,34.14523028768599 72.38306729122996 310.0 5.0,34.14523029,72.38306729,310,5,270,W,1572604241029.jpg,no,"Lakes, ponds, rivers and streams",70,yes,10-20%,Flowering 10%,,,,,,no,none,
1699,4,8a9e6c89-55c6-4ade-afca-288f4659c4e5,01/11/2019 15:35,01/11/2019 15:43,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-8f76d902-e626-4bcc-9c29-c39bed55074a,kpk,swabi,Local,34.15881056338549 72.39730479195714 316.0 5.0,34.15881056,72.39730479,316,5,184,S,1572604650793.jpg,yes,Shrubland and woodland,50,yes,>80%,Flowering 30%,,,,,,no,none,
3280,4,8a9e6c89-55c6-4ade-afca-288f4659c4e5,01/11/2019 15:35,01/11/2019 15:43,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-8f76d902-e626-4bcc-9c29-c39bed55074a,kpk,swabi,Local,34.15881056338549 72.39730479195714 316.0 5.0,34.15881056,72.39730479,316,5,184,S,1572604650793.jpg,yes,Bare areas,35,yes,>80%,Flowering 10%,,,,,,no,none,
3600,4,8a9e6c89-55c6-4ade-afca-288f4659c4e5,01/11/2019 15:35,01/11/2019 15:43,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-8f76d902-e626-4bcc-9c29-c39bed55074a,kpk,swabi,Local,34.15881056338549 72.39730479195714 316.0 5.0,34.15881056,72.39730479,316,5,184,S,1572604650793.jpg,yes,Forest,15,yes,>80%,Flowering 30%,,,,plantation,,no,none,
1340,4,378371cc-17b4-472f-aa17-3ffe71e88564,01/11/2019 15:49,01/11/2019 15:52,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-a57fa5c7-6761-46b4-ab54-3fac5bc999a5,kpk,swabi,National,34.163738368079066 72.4153838865459 318.0 5.0,34.16373837,72.41538389,318,5,25,NE,1572605438164.jpg,no,Shrubland and woodland,20,yes,>80%,Flowering 50%,,,,,,no,none,
2433,4,378371cc-17b4-472f-aa17-3ffe71e88564,01/11/2019 15:49,01/11/2019 15:52,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-a57fa5c7-6761-46b4-ab54-3fac5bc999a5,kpk,swabi,National,34.163738368079066 72.4153838865459 318.0 5.0,34.16373837,72.41538389,318,5,25,NE,1572605438164.jpg,no,Forest,50,yes,20-40%,Flowering 30%,,,,plantation,,no,none,
4088,4,378371cc-17b4-472f-aa17-3ffe71e88564,01/11/2019 15:49,01/11/2019 15:52,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-a57fa5c7-6761-46b4-ab54-3fac5bc999a5,kpk,swabi,National,34.163738368079066 72.4153838865459 318.0 5.0,34.16373837,72.41538389,318,5,25,NE,1572605438164.jpg,no,"Parks, gardens and cemeteries",15,yes,40-60%,Flowering 30%,,,,,1-10 %,no,none,
4656,4,378371cc-17b4-472f-aa17-3ffe71e88564,01/11/2019 15:49,01/11/2019 15:52,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-a57fa5c7-6761-46b4-ab54-3fac5bc999a5,kpk,swabi,National,34.163738368079066 72.4153838865459 318.0 5.0,34.16373837,72.41538389,318,5,25,NE,1572605438164.jpg,no,Bare areas,15,yes,40-60%,Flowering 30%,,,,,,no,none,
3287,4,2a14e639-a844-4514-bad2-b3399c5a761b,01/11/2019 15:57,01/11/2019 15:59,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-fd7128bb-8848-488c-b376-d8ca42425787,kpk,swabi,Local,34.155154251493514 72.41135244257748 308.0 5.0,34.15515425,72.41135244,308,5,139,SE,1572605890419.jpg,no,"Lakes, ponds, rivers and streams",25,yes,10-20%,Flowering 10%,,,,,,no,none,
4258,4,2a14e639-a844-4514-bad2-b3399c5a761b,01/11/2019 15:57,01/11/2019 15:59,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-fd7128bb-8848-488c-b376-d8ca42425787,kpk,swabi,Local,34.155154251493514 72.41135244257748 308.0 5.0,34.15515425,72.41135244,308,5,139,SE,1572605890419.jpg,no,Grassland,60,yes,>80%,Flowering 10%,,,,,,no,none,
4933,4,2a14e639-a844-4514-bad2-b3399c5a761b,01/11/2019 15:57,01/11/2019 15:59,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-fd7128bb-8848-488c-b376-d8ca42425787,kpk,swabi,Local,34.155154251493514 72.41135244257748 308.0 5.0,34.15515425,72.41135244,308,5,139,SE,1572605890419.jpg,no,Forest,15,yes,60-80%,Flowering 30%,,,,plantation,,no,none,
2185,4,bf86f681-d837-4b4f-bc96-05551735a541,01/11/2019 16:01,01/11/2019 16:03,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-55423f64-506c-49ca-a182-a916f9ee72eb,kpk,swabi,Local,34.140844331122935 72.41405292414129 312.0 5.0,34.14084433,72.41405292,312,5,91,E,1572606128766.jpg,no,"Lakes, ponds, rivers and streams",25,yes,10-20%,Flowering 10%,,,,,,no,none,
2791,4,bf86f681-d837-4b4f-bc96-05551735a541,01/11/2019 16:01,01/11/2019 16:03,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-55423f64-506c-49ca-a182-a916f9ee72eb,kpk,swabi,Local,34.140844331122935 72.41405292414129 312.0 5.0,34.14084433,72.41405292,312,5,91,E,1572606128766.jpg,no,Grassland,75,yes,40-60%,Flowering 10%,,,,,,no,none,
2190,4,90e2e37f-af7c-46b7-b852-9d7663df1279,01/11/2019 16:13,01/11/2019 16:19,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-9c795168-cef5-45c6-b9e0-a242064b04df,kpk,swabi,National,34.15053523611277 72.43399506434798 293.0 5.0,34.15053524,72.43399506,293,5,14,N,1572606985451.jpg,no,Field crop - planted,20,no,0,,irrigated,maize,emergence,,,no,none,
3092,4,90e2e37f-af7c-46b7-b852-9d7663df1279,01/11/2019 16:13,01/11/2019 16:19,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-9c795168-cef5-45c6-b9e0-a242064b04df,kpk,swabi,National,34.15053523611277 72.43399506434798 293.0 5.0,34.15053524,72.43399506,293,5,14,N,1572606985451.jpg,no,Bare areas,20,yes,>80%,Flowering 10%,,,,NA,,no,none,
3161,4,90e2e37f-af7c-46b7-b852-9d7663df1279,01/11/2019 16:13,01/11/2019 16:19,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-9c795168-cef5-45c6-b9e0-a242064b04df,kpk,swabi,National,34.15053523611277 72.43399506434798 293.0 5.0,34.15053524,72.43399506,293,5,14,N,1572606985451.jpg,no,Shrubland and woodland,20,yes,40-60%,Flowering 30%,,,,,,no,none,
3602,4,90e2e37f-af7c-46b7-b852-9d7663df1279,01/11/2019 16:13,01/11/2019 16:19,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-9c795168-cef5-45c6-b9e0-a242064b04df,kpk,swabi,National,34.15053523611277 72.43399506434798 293.0 5.0,34.15053524,72.43399506,293,5,14,N,1572606985451.jpg,no,Agroforestry,20,yes,20-40%,Flowering 10%,,,,,,no,none,
4900,4,90e2e37f-af7c-46b7-b852-9d7663df1279,01/11/2019 16:13,01/11/2019 16:19,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-9c795168-cef5-45c6-b9e0-a242064b04df,kpk,swabi,National,34.15053523611277 72.43399506434798 293.0 5.0,34.15053524,72.43399506,293,5,14,N,1572606985451.jpg,no,Natural vegetation in wet areas,20,yes,1-10%,Rosette growth,,,,,,no,none,
2193,4,e52fb09c-d66f-4213-a37c-ea88eaec087a,01/11/2019 16:23,01/11/2019 16:27,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-f71cb9d3-bad3-4af4-a709-1d79e0c7aa6d,kpk,swabi,National,34.14180028717965 72.45558332651854 290.0 5.0,34.14180029,72.45558333,290,5,210,SW,1572607521760.jpg,no,Field crop - bare soil,20,no,0,,irrigated,,,,,no,none,
3892,4,e52fb09c-d66f-4213-a37c-ea88eaec087a,01/11/2019 16:23,01/11/2019 16:27,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-f71cb9d3-bad3-4af4-a709-1d79e0c7aa6d,kpk,swabi,National,34.14180028717965 72.45558332651854 290.0 5.0,34.14180029,72.45558333,290,5,210,SW,1572607521760.jpg,no,Shrubland and woodland,60,yes,40-60%,Flowering 30%,,,,,,no,none,
4618,4,e52fb09c-d66f-4213-a37c-ea88eaec087a,01/11/2019 16:23,01/11/2019 16:27,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-f71cb9d3-bad3-4af4-a709-1d79e0c7aa6d,kpk,swabi,National,34.14180028717965 72.45558332651854 290.0 5.0,34.14180029,72.45558333,290,5,210,SW,1572607521760.jpg,no,Bare areas,20,yes,40-60%,Flowering 30%,,,,,,no,none,
6619,4,113733f6-eb7a-4e07-9447-fa248a3f8943,01/11/2019 16:30,01/11/2019 16:34,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-05568702-ea16-4f6e-8202-82c71e5f5815,kpk,swabi,National,34.13053651805967 72.46536199003458 283.0 5.0,34.13053652,72.46536199,283,5,41,NE,1572607932723.jpg,no,Forest,25,yes,20-40%,Flowering 30%,,,,plantation,,no,none,
6652,4,113733f6-eb7a-4e07-9447-fa248a3f8943,01/11/2019 16:30,01/11/2019 16:34,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-05568702-ea16-4f6e-8202-82c71e5f5815,kpk,swabi,National,34.13053651805967 72.46536199003458 283.0 5.0,34.13053652,72.46536199,283,5,41,NE,1572607932723.jpg,no,"Building, roads or runways",15,yes,10-20%,Flowering 30%,,,,,1-10 %,no,none,
6696,4,113733f6-eb7a-4e07-9447-fa248a3f8943,01/11/2019 16:30,01/11/2019 16:34,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-05568702-ea16-4f6e-8202-82c71e5f5815,kpk,swabi,National,34.13053651805967 72.46536199003458 283.0 5.0,34.13053652,72.46536199,283,5,41,NE,1572607932723.jpg,no,Bare areas,30,yes,20-40%,Flowering 30%,,,,,,no,none,
6699,4,113733f6-eb7a-4e07-9447-fa248a3f8943,01/11/2019 16:30,01/11/2019 16:34,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-05568702-ea16-4f6e-8202-82c71e5f5815,kpk,swabi,National,34.13053651805967 72.46536199003458 283.0 5.0,34.13053652,72.46536199,283,5,41,NE,1572607932723.jpg,no,Shrubland and woodland,30,yes,20-40%,Flowering 10%,,,,,,no,none,
6613,4,48825f7a-3e54-4a7d-8a84-a9e4c49e1efa,01/11/2019 16:38,01/11/2019 16:42,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-97bdbb19-2ca9-422a-9db7-9461e86f2793,kpk,swabi,National,34.11545537877828 72.46475229039788 275.0 5.0,34.11545538,72.46475229,275,5,84,E,1572608445293.jpg,no,Shrubland and woodland,50,yes,40-60%,Flowering 30%,,,,,,no,none,
6629,4,48825f7a-3e54-4a7d-8a84-a9e4c49e1efa,01/11/2019 16:38,01/11/2019 16:42,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-97bdbb19-2ca9-422a-9db7-9461e86f2793,kpk,swabi,National,34.11545537877828 72.46475229039788 275.0 5.0,34.11545538,72.46475229,275,5,84,E,1572608445293.jpg,no,"Parks, gardens and cemeteries",20,yes,10-20%,Flowering 10%,,,,,1-10 %,no,none,
6657,4,48825f7a-3e54-4a7d-8a84-a9e4c49e1efa,01/11/2019 16:38,01/11/2019 16:42,01/11/2019 00:00,2,3.53E+14,swabi-2019-11-01-97bdbb19-2ca9-422a-9db7-9461e86f2793,kpk,swabi,National,34.11545537877828 72.46475229039788 275.0 5.0,34.11545538,72.46475229,275,5,84,E,1572608445293.jpg,no,Bare areas,30,yes,40-60%,Flowering 30%,,,,,,no,none,
3407,4,7c5d0ef6-ba63-47e9-9262-9cc4cd310716,02/11/2019 10:38,02/11/2019 10:40,02/11/2019 00:00,1,3.53E+14,khanewal-2019-11-02-0e38d9cf-a75d-4ed8-b5c3-8ae8fa060eed,punjab,khanewal,not paved,30.041611595079303 71.85636643320322 74.0 6.0,30.0416116,71.85636643,74,6,59,NE,1572673165507.jpg,no,Field crop - planted,70,no,0,,irrigated,cotton,maturity,,,,,
4091,4,7c5d0ef6-ba63-47e9-9262-9cc4cd310716,02/11/2019 10:38,02/11/2019 10:40,02/11/2019 00:00,1,3.53E+14,khanewal-2019-11-02-0e38d9cf-a75d-4ed8-b5c3-8ae8fa060eed,punjab,khanewal,not paved,30.041611595079303 71.85636643320322 74.0 6.0,30.0416116,71.85636643,74,6,59,NE,1572673165507.jpg,no,Agroforestry,15,no,0,,,,,,,,,
4219,4,7c5d0ef6-ba63-47e9-9262-9cc4cd310716,02/11/2019 10:38,02/11/2019 10:40,02/11/2019 00:00,1,3.53E+14,khanewal-2019-11-02-0e38d9cf-a75d-4ed8-b5c3-8ae8fa060eed,punjab,khanewal,not paved,30.041611595079303 71.85636643320322 74.0 6.0,30.0416116,71.85636643,74,6,59,NE,1572673165507.jpg,no,Shrubland and woodland,15,no,0,,,,,,,,,
2313,4,6e38e854-26ca-43fa-b6e9-5566f206a854,02/11/2019 10:45,02/11/2019 10:47,02/11/2019 00:00,1,3.53E+14,khanewal-2019-11-02-0dab337e-db6c-4aa0-b76a-48d22b22e00a,punjab,khanewal,Local,30.04830341320485 71.87633464112878 73.0 7.0,30.04830341,71.87633464,73,7,262,W,1572673614975.jpg,yes,Field crop - planted,70,no,0,,irrigated,fodder,emergence,,,,,
2997,4,6e38e854-26ca-43fa-b6e9-5566f206a854,02/11/2019 10:45,02/11/2019 10:47,02/11/2019 00:00,1,3.53E+14,khanewal-2019-11-02-0dab337e-db6c-4aa0-b76a-48d22b22e00a,punjab,khanewal,Local,30.04830341320485 71.87633464112878 73.0 7.0,30.04830341,71.87633464,73,7,262,W,1572673614975.jpg,yes,Field crop - fallow,30,no,0,,irrigated,,,,,,,
1963,4,36e4c139-a8ff-4a96-9759-0c6577e471c7,02/11/2019 10:51,02/11/2019 10:53,02/11/2019 00:00,1,3.53E+14,khanewal-2019-11-02-f30f64ee-6544-454e-ac3b-cb446ccf293c,punjab,khanewal,Local,30.066970624029636 71.87594605609775 71.0 7.0,30.06697062,71.87594606,71,7,255,W,1572673959263.jpg,yes,Field crop - bare soil,80,no,0,,irrigated,,,,,,,
4092,4,36e4c139-a8ff-4a96-9759-0c6577e471c7,02/11/2019 10:51,02/11/2019 10:53,02/11/2019 00:00,1,3.53E+14,khanewal-2019-11-02-f30f64ee-6544-454e-ac3b-cb446ccf293c,punjab,khanewal,Local,30.066970624029636 71.87594605609775 71.0 7.0,30.06697062,71.87594606,71,7,255,W,1572673959263.jpg,yes,Field crop - planted,20,no,0,,irrigated,jowar,maturity,,,,,
1589,4,c4820275-05c3-45be-855a-d226631119a7,02/11/2019 10:57,02/11/2019 10:58,02/11/2019 00:00,1,3.53E+14,khanewal-2019-11-02-5e25c182-bab9-4bd8-a18e-1471f613c8ee,punjab,khanewal,Local,30.083510256372392 71.87573709525168 72.0 6.0,30.08351026,71.8757371,72,6,284,W,1572674299135.jpg,no,Field crop - planted,100,no,0,,irrigated,maize,maturity,,,,,
2567,4,c234eee8-7a2b-4bc3-9257-67a10fed2e02,02/11/2019 11:04,02/11/2019 11:05,02/11/2019 00:00,1,3.53E+14,khanewal-2019-11-02-9d70f4ce-523d-4307-a577-a6cdd11ed612,punjab,khanewal,not paved,30.092218006029725 71.87573600560427 72.0 6.0,30.09221801,71.87573601,72,6,73,E,1572674691979.jpg,no,Field crop - planted,100,no,0,,irrigated,cotton,maturity,,,,,
1717,4,55be0f46-bb05-420d-90e7-b225d334e21a,02/11/2019 11:12,02/11/2019 11:13,02/11/2019 00:00,1,3.53E+14,khanewal-2019-11-02-ac675296-860a-4d3c-943f-b3bd34ea9e18,punjab,khanewal,not paved,30.087252147495747 71.89041866920888 77.0 8.0,30.08725215,71.89041867,77,8,23,NE,1572675190502.jpg,no,Field crop - planted,100,no,0,,irrigated,cotton,maturity,,,,,
2443,4,f6709661-6ecf-437a-88e1-b96f8cb22ffb,02/11/2019 11:21,02/11/2019 11:22,02/11/2019 00:00,1,3.53E+14,khanewal-2019-11-02-898e5c84-d728-4697-8f89-a459edc0de37,punjab,khanewal,path,30.09012940339744 71.90829483792186 80.0 6.0,30.0901294,71.90829484,80,6,25,NE,1572675724443.jpg,no,Field crop - planted,100,no,0,,irrigated,cotton,harvest,,,,,
2312,4,90897870-59d0-4696-8c81-f65c385bf88f,02/11/2019 11:31,02/11/2019 11:32,02/11/2019 00:00,1,3.53E+14,khanewal-2019-11-02-041c81e0-57de-420c-92eb-a4a8caf83872,punjab,khanewal,Local,30.082028252072632 71.91401297226548 71.0 6.0,30.08202825,71.91401297,71,6,114,SE,1572676333719.jpg,no,Field crop - planted,90,no,0,,irrigated,moong (beans),maturity,,,,,
4698,4,90897870-59d0-4696-8c81-f65c385bf88f,02/11/2019 11:31,02/11/2019 11:32,02/11/2019 00:00,1,3.53E+14,khanewal-2019-11-02-041c81e0-57de-420c-92eb-a4a8caf83872,punjab,khanewal,Local,30.082028252072632 71.91401297226548 71.0 6.0,30.08202825,71.91401297,71,6,114,SE,1572676333719.jpg,no,Agroforestry,10,no,0,,,,,,,,,
3409,4,24c883ab-fbf1-4ab5-995d-b255d21daa2d,02/11/2019 11:36,02/11/2019 11:37,02/11/2019 00:00,1,3.53E+14,khanewal-2019-11-02-41154e02-b11f-4ef8-9026-0def87f4985c,punjab,khanewal,Local,30.068561928346753 71.9111368060112 70.0 6.0,30.06856193,71.91113681,70,6,29,NE,1572676637634.jpg,no,Field crop - planted,100,no,0,,irrigated,fodder,emergence,,,,,
2205,4,491ccbdc-a850-4dfd-95e0-6fe4bf9d1bf2,02/11/2019 11:42,02/11/2019 11:43,02/11/2019 00:00,1,3.53E+14,khanewal-2019-11-02-d9579c3f-c771-4e96-9172-4f5a135d30a7,punjab,khanewal,not paved,30.06286575458944 71.9247910939157 68.0 5.0,30.06286575,71.92479109,68,5,136,SE,1572676982942.jpg,no,Field crop - planted,100,no,0,,irrigated,cotton,maturity,,,,,
2318,4,e60602f9-2b23-4977-a22d-fc50c6f0d945,02/11/2019 11:54,02/11/2019 11:55,02/11/2019 00:00,1,3.53E+14,khanewal-2019-11-02-556fd27f-e6bc-47ce-97b9-b51aa874b8dd,punjab,khanewal,path,30.073899566195905 71.91680775023997 68.0 6.0,30.07389957,71.91680775,68,6,142,SE,1572677704414.jpg,no,Field crop - planted,100,no,0,,irrigated,fodder,emergence,,,,,
1347,4,6e3dc308-5b12-4cb8-aaee-279ea583c07b,02/11/2019 12:02,02/11/2019 12:03,02/11/2019 00:00,1,3.53E+14,khanewal-2019-11-02-6bd2475b-6cfe-4d9e-9a98-ff38a7ca9dd1,punjab,khanewal,not paved,30.062986495904624 71.90047955140471 77.0 6.0,30.0629865,71.90047955,77,6,88,E,1572678156819.jpg,yes,Field crop - planted,100,no,0,,irrigated,fodder,emergence,,,,,
1601,4,7ceb23f3-0922-4e1a-9d46-583feda76453,02/11/2019 12:07,02/11/2019 12:09,02/11/2019 00:00,1,3.53E+14,khanewal-2019-11-02-f3a699d0-1083-412f-a6f3-aabeb6055935,punjab,khanewal,not paved,30.048586134798825 71.9041205663234 70.0 5.0,30.04858613,71.90412057,70,5,81,E,1572678498772.jpg,yes,Field crop - bare soil,80,no,0,,irrigated,,,,,,,
4822,4,7ceb23f3-0922-4e1a-9d46-583feda76453,02/11/2019 12:07,02/11/2019 12:09,02/11/2019 00:00,1,3.53E+14,khanewal-2019-11-02-f3a699d0-1083-412f-a6f3-aabeb6055935,punjab,khanewal,not paved,30.048586134798825 71.9041205663234 70.0 5.0,30.04858613,71.90412057,70,5,81,E,1572678498772.jpg,yes,Shrubland and woodland,20,no,0,,,,,,,,,
